id,site,timestamp,year,place,dataset,answers,reviewed,reviewResult,reviewComments,details,isCurrent,isOpen,submitter,reviewer,score,relativeScore
85eacc5b-85cb-4733-9f2e-a6cf7ca9f2fc,us-cities,2018-03-03T19:26:52,2018,newyorkcity,employee-salaries,"[{""id"":""open_licence"",""value"":""No"",""pass"":false,""commentValue"":""The page says the license status is unspecified.""},{""id"":""bulk"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""timely"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""online_free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""format"",""value"":[""CSV"",""RDF"",""TSV"",""XLS"",""XML""],""pass"":true,""commentValue"":""""},{""id"":""findable"",""value"":""4"",""pass"":false,""commentValue"":""""},{""id"":""findable_steps"",""value"":""1. Go to https://opendata.cityofnewyork.us/ | 2. Search 'employee salaries. 3. | Click Citywide Payroll Data (Fiscal Year)"",""pass"":false,""commentValue"":""""},{""id"":""licence_url"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""collector_gov"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""usability"",""value"":""3"",""pass"":false,""commentValue"":""""},{""id"":""collector_name"",""value"":""Office of Payroll Administration (OPA)"",""pass"":false,""commentValue"":""""},{""id"":""collector_non_gov"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_otherwise"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""characteristics"",""value"":[""Employee full name"",""Department"",""Position title"",""Base salary or wages"",""Overtime""],""pass"":false,""commentValue"":""""},{""id"":""location"",""value"":[{""urlValue"":""https://data.cityofnewyork.us/City-Government/Citywide-Payroll-Data-Fiscal-Year-/k397-673e"",""descValue"":""NYC Open Data page for city employee salaries""}],""pass"":false,""commentValue"":""""}]",Yes,Yes,,,Yes,No,Matt M. Casey,Matt M. Casey,70,78
e55b3cb8-822c-4558-b9cd-3a3b5e3e0ff8,us-cities,2018-03-03T19:25:47,2018,bloomingtonil,parcels,"[{""id"":""open_licence"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""bulk"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""timely"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""online_free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""format"",""value"":[""CSV"",""KML"",""SHP""],""pass"":true,""commentValue"":""""},{""id"":""findable"",""value"":""4"",""pass"":false,""commentValue"":""""},{""id"":""findable_steps"",""value"":""Googled 'bloomington, IL open data parcels' > click on McLean County "",""pass"":false,""commentValue"":""""},{""id"":""licence_url"",""value"":""http://www.mcgis.org"",""pass"":false,""commentValue"":""Home website dedicated to open data""},{""id"":""collector_gov"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""usability"",""value"":""3"",""pass"":false,""commentValue"":""""},{""id"":""collector_name"",""value"":""McLean County, IL"",""pass"":false,""commentValue"":""""},{""id"":""collector_non_gov"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_otherwise"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""characteristics"",""value"":[""Parcel boundaries""],""pass"":false,""commentValue"":""""},{""id"":""location"",""value"":[{""urlValue"":""http://www.mcgis.org/datasets/0790d4675fdb4554ab13006a1c17c821_2"",""descValue"":""Esri GIS Map of parcels in Bloomington, IL & the greater McLean County""}],""pass"":false,""commentValue"":""""}]",Yes,Yes,,,Yes,Yes,Nick Harlan,Nick Harlan,90,100
693aaa94-e06a-4a19-ac71-66168fc2be3a,us-cities,2018-03-03T19:25:44,2018,arlingtonva,spending,"[{""id"":""open_licence"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""bulk"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""timely"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""online_free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""format"",""value"":[""CSV"",""JSON"",""XLS"",""XML""],""pass"":true,""commentValue"":""""},{""id"":""findable"",""value"":""4"",""pass"":false,""commentValue"":""""},{""id"":""findable_steps"",""value"":""Using google search for open data."",""pass"":false,""commentValue"":""""},{""id"":""licence_url"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""collector_gov"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""usability"",""value"":""3"",""pass"":false,""commentValue"":""""},{""id"":""collector_name"",""value"":""Arlington county"",""pass"":false,""commentValue"":""""},{""id"":""collector_non_gov"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_otherwise"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""characteristics"",""value"":[""Expense type or category"",""Amount""],""pass"":false,""commentValue"":""""},{""id"":""location"",""value"":[{""urlValue"":""https://data.arlingtonva.us/dataviews/230724/EXPEN-BY-GENER-FUND-DEPAR/"",""descValue"":""Budget by department""}],""pass"":false,""commentValue"":""""}]",Yes,Yes,,,Yes,No,Anick Chaipraditkul,Anick Chaipraditkul,55,61
6d3973ba-188c-483b-b7a8-6622ee1a6d73,us-cities,2018-03-03T19:23:33,2018,southbend,code-violations,"[{""id"":""open_licence"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""bulk"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""timely"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""online_free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""format"",""value"":[""CSV""],""pass"":true,""commentValue"":""""},{""id"":""findable"",""value"":""4"",""pass"":false,""commentValue"":""""},{""id"":""findable_steps"",""value"":""Open Data portal, search for \""code\"", click on code enforcement dataset"",""pass"":false,""commentValue"":""""},{""id"":""licence_url"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""collector_gov"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""usability"",""value"":""2"",""pass"":false,""commentValue"":""""},{""id"":""collector_name"",""value"":""South Bend City Code Enforcement"",""pass"":false,""commentValue"":""""},{""id"":""collector_non_gov"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_otherwise"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""characteristics"",""value"":[""Date received"",""Location"",""Type or description"",""Status (open, closed, etc.)""],""pass"":false,""commentValue"":""""},{""id"":""location"",""value"":[{""urlValue"":""http://data-southbend.opendata.arcgis.com/datasets/code-enforcement-cases?orderBy=Date_Case_Reported___Calc&orderByAsc=false"",""descValue"":""Open Data portal dataset on code enforcement cases""}],""pass"":false,""commentValue"":""""}]",Yes,Yes,,,Yes,No,Eric Reese,Eric Reese,55,61
0ba3c904-cff9-4801-b6d3-5d18e1c61a8f,us-cities,2018-03-03T19:18:37,2018,durham,construction-permits,"[{""id"":""open_licence"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""bulk"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""timely"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""online_free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""format"",""value"":[""CSV"",""JSON""],""pass"":true,""commentValue"":""""},{""id"":""findable"",""value"":""4"",""pass"":false,""commentValue"":""""},{""id"":""findable_steps"",""value"":""searched google for \""durham open data\"" >> searched open data site for \""permits\"""",""pass"":false,""commentValue"":""""},{""id"":""licence_url"",""value"":""https://opendatacommons.org/licenses/odbl/"",""pass"":false,""commentValue"":""""},{""id"":""collector_gov"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""usability"",""value"":""1"",""pass"":false,""commentValue"":""""},{""id"":""collector_name"",""value"":""Development Services Center"",""pass"":false,""commentValue"":""""},{""id"":""collector_non_gov"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_otherwise"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""characteristics"",""value"":[""Address"",""Permit type"",""Work description""],""pass"":false,""commentValue"":""""},{""id"":""location"",""value"":[{""urlValue"":""https://opendurham.nc.gov/explore/?sort=modified&q=permits"",""descValue"":""Permits Multiple Datsets - Search Results""},{""urlValue"":""https://opendurham.nc.gov/explore/dataset/active-electrical-permits0/information/"",""descValue"":""Active Electrical Permits""},{""urlValue"":""https://opendurham.nc.gov/explore/dataset/active-mechanical-permits/"",""descValue"":""Active Mechanical Permits""},{""urlValue"":""https://opendurham.nc.gov/explore/dataset/active-plumbing-permits/"",""descValue"":""Active Plumbing Permits""},{""urlValue"":""https://opendurham.nc.gov/explore/dataset/active-signs-permits/"",""descValue"":""Active Signs Permits""},{""urlValue"":""https://opendurham.nc.gov/explore/dataset/active-building-permits/"",""descValue"":""Active Building Permits""}],""pass"":false,""commentValue"":""""}]",Yes,Yes,,No Data Dictionary. Don't understand column names. No access to completed permits. Different permit types are separated into different datasets. Would be better to conform to BLDS standard. See example: https://data.raleighnc.gov/Urban-Planning/Building-Permits-Master-Official-BLDS-Standard-NEW/xce4-kemu,Yes,Yes,Adam J. Martin,Adam J. Martin,90,100
e04014ee-5928-4ef2-aa36-921afa389044,us-cities,2018-03-03T19:17:52,2018,southbend,budget,"[{""id"":""open_licence"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""bulk"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""timely"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""online_free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""format"",""value"":[""CSV""],""pass"":true,""commentValue"":""""},{""id"":""findable"",""value"":""3"",""pass"":false,""commentValue"":""""},{""id"":""findable_steps"",""value"":""Open Data portal, click on budget tag"",""pass"":false,""commentValue"":""""},{""id"":""licence_url"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""collector_gov"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""usability"",""value"":""2"",""pass"":false,""commentValue"":""""},{""id"":""collector_name"",""value"":""South Bend City Government Budget Office"",""pass"":false,""commentValue"":""""},{""id"":""collector_non_gov"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_otherwise"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""characteristics"",""value"":[""Department, agency, or office"",""Category or expense"",""Amount of money""],""pass"":false,""commentValue"":""""},{""id"":""location"",""value"":[{""urlValue"":""http://data-southbend.opendata.arcgis.com/datasets/7ca67e0d3dcd4b159a7d8c9fd54316a1_0/data"",""descValue"":""Line item budget on open data portal""}],""pass"":false,""commentValue"":""""}]",Yes,Yes,,,Yes,No,Eric Reese,Eric Reese,55,61
edb2279c-594d-480c-b964-1ef54d45d97a,us-cities,2018-03-03T19:13:35,2018,saltlakecity,budget,"[{""id"":""open_licence"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""bulk"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""timely"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""online_free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""format"",""value"":[""HTML""],""pass"":true,""commentValue"":""Files are pdfs""},{""id"":""findable"",""value"":""4"",""pass"":false,""commentValue"":""""},{""id"":""findable_steps"",""value"":""Click on the hyperlink to  the pdf"",""pass"":false,""commentValue"":""""},{""id"":""licence_url"",""value"":""http://www.slcgov.com/budget"",""pass"":false,""commentValue"":""""},{""id"":""collector_gov"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""usability"",""value"":""1"",""pass"":false,""commentValue"":""""},{""id"":""collector_name"",""value"":""Office of the City Council"",""pass"":false,""commentValue"":""""},{""id"":""collector_non_gov"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_otherwise"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""characteristics"",""value"":[""Department, agency, or office"",""Category or expense"",""Description of that category or expense (may be in metadata or supporting documentation)"",""Amount of money""],""pass"":false,""commentValue"":""""},{""id"":""location"",""value"":[{""urlValue"":""http://www.slcgov.com/budget"",""descValue"":""Budget Documents""}],""pass"":false,""commentValue"":""""}]",Yes,Yes,,,Yes,Yes,John lFackrell,John lFackrell,90,100
0172a66c-6231-48ed-bcc8-9576c77fbcaa,us-cities,2018-03-03T19:09:52,2018,southbend,police-use-of-force,"[{""id"":""open_licence"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""bulk"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""timely"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""online_free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""format"",""value"":[""CSV"",""KML"",""SHP""],""pass"":true,""commentValue"":""""},{""id"":""findable"",""value"":""4"",""pass"":false,""commentValue"":""""},{""id"":""findable_steps"",""value"":""Went to the open data portal, clicked on the police transparency hub, clicked on view use of force open dataset"",""pass"":false,""commentValue"":""""},{""id"":""licence_url"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""collector_gov"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""usability"",""value"":""3"",""pass"":false,""commentValue"":""""},{""id"":""collector_name"",""value"":""City of South Bend Police Department"",""pass"":false,""commentValue"":""""},{""id"":""collector_non_gov"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_otherwise"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""characteristics"",""value"":[""Date"",""Location"",""Type or description of force used""],""pass"":false,""commentValue"":""""},{""id"":""location"",""value"":[{""urlValue"":""http://data-southbend.opendata.arcgis.com/datasets/police-use-of-force-incidents"",""descValue"":""Open Data Portal - Use of Force Dataset""}],""pass"":false,""commentValue"":""""}]",Yes,Yes,,,Yes,No,Eric Reese,Eric Reese,70,78
1efcdbba-216f-4453-96c1-f374dd263557,us-cities,2018-03-03T19:08:02,2018,boston,restaurant-inspections,"[{""id"":""open_licence"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""bulk"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""timely"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""online_free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""format"",""value"":[""CSV""],""pass"":true,""commentValue"":""""},{""id"":""findable"",""value"":""3"",""pass"":false,""commentValue"":""""},{""id"":""findable_steps"",""value"":""Googled boston food inspections. 5th item down was correct site -- https://www.boston.gov/health-and-human-services/mayors-food-court. It is called the Mayor's Food Court because they are trying to be hip. The search page (https://www.cityofboston.gov/isd/health/mfc/default.aspx) is not that user friendly/doesn't allow for diff ways of searching."",""pass"":false,""commentValue"":""""},{""id"":""licence_url"",""value"":""?"",""pass"":false,""commentValue"":""???????????""},{""id"":""collector_gov"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""usability"",""value"":""3"",""pass"":false,""commentValue"":""""},{""id"":""collector_name"",""value"":""Inspectional services dept"",""pass"":false,""commentValue"":""""},{""id"":""collector_non_gov"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_otherwise"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""characteristics"",""value"":[""Date"",""Address"",""Establishment name"",""Outcome (pass/fail, letter grade, score, etc.)"",""Violations found (for places with violations)""],""pass"":false,""commentValue"":""""},{""id"":""location"",""value"":[{""urlValue"":""https://www.cityofboston.gov/isd/health/tsop.asp"",""descValue"":""Temporary Suspension of Permit""},{""urlValue"":""https://www.boston.gov/departments/inspectional-services/work-health-division"",""descValue"":""Health dept""},{""urlValue"":""https://www.boston.gov/health-and-human-services/mayors-food-court"",""descValue"":""Foodborne illness tracker""},{""urlValue"":""https://www.boston.gov/health-and-human-services/mayors-food-court"",""descValue"":""Main page""}],""pass"":false,""commentValue"":""""}]",Yes,Yes,,,Yes,Yes,Merry Rutrick,Merry Rutrick,90,100
607eb6c3-66ab-45c4-b217-7e7d63b99eb2,us-cities,2018-03-03T19:07:06,2018,baltimore,employee-salaries,"[{""id"":""open_licence"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""bulk"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""timely"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""online_free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""format"",""value"":[""CSV"",""RDF""],""pass"":true,""commentValue"":""""},{""id"":""findable"",""value"":""4"",""pass"":false,""commentValue"":""""},{""id"":""findable_steps"",""value"":""once on the baltimore data website i filtered by  datasets and searched \""employee salaries\"""",""pass"":false,""commentValue"":""""},{""id"":""licence_url"",""value"":""NONE"",""pass"":false,""commentValue"":""it is in CSV and can be dowsnloaded easily but I don't see a statement like than a""},{""id"":""collector_gov"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""usability"",""value"":""2"",""pass"":false,""commentValue"":""""},{""id"":""collector_name"",""value"":""Mayors office"",""pass"":false,""commentValue"":""""},{""id"":""collector_non_gov"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_otherwise"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""characteristics"",""value"":[""Employee full name"",""Department"",""Position title"",""Base salary or wages""],""pass"":false,""commentValue"":""It includes base salary,  and then gross distributed, not overtime as such, but it can be calculated""},{""id"":""location"",""value"":[{""urlValue"":""https://data.baltimorecity.gov/City-Government/Baltimore-City-Employee-Salaries-FY2017/fh59-3d3c"",""descValue"":""baltimorecity.gov open data website""}],""pass"":false,""commentValue"":""""}]",Yes,Yes,,,Yes,Yes,anonymous,anonymous,90,100
d49ef479-2ca4-4fee-89ef-40b5dfefb7ae,us-cities,2018-03-03T19:05:16,2018,saltlakecity,construction-permits,"[{""id"":""open_licence"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""bulk"",""value"":""Yes"",""pass"":true,""commentValue"":""The page has export options""},{""id"":""timely"",""value"":""Yes"",""pass"":true,""commentValue"":""Seems to be updated as it comes in""},{""id"":""online_free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""format"",""value"":[""CSV"",""RDF"",""TSV"",""XLS"",""XML""],""pass"":true,""commentValue"":""""},{""id"":""findable"",""value"":""3"",""pass"":false,""commentValue"":""""},{""id"":""findable_steps"",""value"":""Went to opendata.utah.gov, clicked on the Permits & Licensing box, and found Salt Lake"",""pass"":false,""commentValue"":""""},{""id"":""licence_url"",""value"":""https://data.slcgov.com/"",""pass"":false,""commentValue"":""""},{""id"":""collector_gov"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""usability"",""value"":""3"",""pass"":false,""commentValue"":""""},{""id"":""collector_name"",""value"":""Salt Lake City"",""pass"":false,""commentValue"":""""},{""id"":""collector_non_gov"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_otherwise"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""characteristics"",""value"":[""Date of issue"",""Address"",""Permit type"",""Work description""],""pass"":false,""commentValue"":""""},{""id"":""location"",""value"":[{""urlValue"":""https://opendata.utah.gov/Permit-and-Licensing/Salt-Lake-City-Building-Permits/3eji-gn2j"",""descValue"":""Utah Open Data Portal""}],""pass"":false,""commentValue"":""""}]",Yes,Yes,,,Yes,Yes,Jeremiah Roth,Jeremiah Roth,90,100
44ac3b0d-83d9-45c1-859d-028928a6f797,us-cities,2018-03-03T19:02:42,2018,philadelphia,zoning,"[{""id"":""open_licence"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""bulk"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""timely"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""online_free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""format"",""value"":[""CSV"",""GeoJSON"",""HTML"",""JSON"",""KML"",""SHP""],""pass"":true,""commentValue"":""""},{""id"":""findable"",""value"":""4"",""pass"":false,""commentValue"":""""},{""id"":""findable_steps"",""value"":""Search the open data portal for zoning"",""pass"":false,""commentValue"":""""},{""id"":""licence_url"",""value"":""http://www.phila.gov/data/executive-order/"",""pass"":false,""commentValue"":""""},{""id"":""collector_gov"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""usability"",""value"":""3"",""pass"":false,""commentValue"":""""},{""id"":""collector_name"",""value"":""Department of License and Inspection "",""pass"":false,""commentValue"":""""},{""id"":""collector_non_gov"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_otherwise"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""characteristics"",""value"":[""Zone location — the data should be either (1) a GIS shapefile or GeoJSON, or (2) a table with parcel IDs or addresses""],""pass"":false,""commentValue"":""""},{""id"":""location"",""value"":[{""urlValue"":""https://www.opendataphilly.org/dataset/zoning-base-districts"",""descValue"":""""}],""pass"":false,""commentValue"":""""}]",Yes,Yes,,,Yes,Yes,Skye Toor,Skye Toor,90,100
16455581-c9bd-4781-b997-b8f0026ef621,us-cities,2018-03-03T19:01:29,2018,saltlakecity,business-listings,"[{""id"":""open_licence"",""value"":""Yes"",""pass"":true,""commentValue"":""There is no license specified""},{""id"":""bulk"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""timely"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""online_free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""format"",""value"":[""CSV"",""JSON"",""RDF"",""TSV"",""XML""],""pass"":true,""commentValue"":""Also available as RSS, PDF, SODA, and OData""},{""id"":""findable"",""value"":""3"",""pass"":false,""commentValue"":""""},{""id"":""findable_steps"",""value"":""Visit Utah data portal, go to Salt Lake City microsite, search for business data"",""pass"":false,""commentValue"":""""},{""id"":""licence_url"",""value"":""https://opendata.utah.gov/Permit-and-Licensing/Salt-Lake-City-Business-Licenses/hi6r-u5gn"",""pass"":false,""commentValue"":""""},{""id"":""collector_gov"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""usability"",""value"":""3"",""pass"":false,""commentValue"":""Lots of APIs exist for this.""},{""id"":""collector_name"",""value"":""Salt Lake City"",""pass"":false,""commentValue"":""""},{""id"":""collector_non_gov"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_otherwise"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""characteristics"",""value"":[""Business name"",""Business address"",""Contact information"",""Business type""],""pass"":false,""commentValue"":""""},{""id"":""location"",""value"":[{""urlValue"":""https://opendata.utah.gov/Permit-and-Licensing/Salt-Lake-City-Business-Licenses/hi6r-u5gn"",""descValue"":""Salt Lake City microsite within Utah Open Data Catalog""}],""pass"":false,""commentValue"":""""}]",Yes,Yes,,,Yes,Yes,Mathew White,Mathew White,90,100
613126cf-5979-4d03-83e1-ab86c51e1fb2,us-cities,2018-03-03T18:57:00,2018,durham,budget,"[{""id"":""open_licence"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""bulk"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""timely"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""online_free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""format"",""value"":[""CSV"",""JSON""],""pass"":true,""commentValue"":""""},{""id"":""findable"",""value"":""4"",""pass"":false,""commentValue"":""""},{""id"":""findable_steps"",""value"":""searched durham open data >> searched in open data site for \""budget\"" >> Found revenues and expenses"",""pass"":false,""commentValue"":""""},{""id"":""licence_url"",""value"":""https://opendatacommons.org/licenses/odbl/"",""pass"":false,""commentValue"":""https://opendurham.nc.gov/explore/dataset/city-expenses-2005-2017/information/""},{""id"":""collector_gov"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""usability"",""value"":""2"",""pass"":false,""commentValue"":""""},{""id"":""collector_name"",""value"":""City of Durham"",""pass"":false,""commentValue"":""""},{""id"":""collector_non_gov"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_otherwise"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""characteristics"",""value"":[""Department, agency, or office"",""Category or expense"",""Amount of money""],""pass"":false,""commentValue"":""""},{""id"":""location"",""value"":[{""urlValue"":""https://opendurham.nc.gov/explore/dataset/city-expenses-2005-2017/"",""descValue"":""City Expenses 2005-2017""},{""urlValue"":""http://durhamnc.gov/209/Final-City-Budgets"",""descValue"":""Final City Budgets (PDFs)""}],""pass"":false,""commentValue"":""""}]",Yes,Yes,,"No definitions of the attributes/columns (data dictionary). There are a lot of ""Undefined"" values in the agencies level (Level 1)",Yes,Yes,Adam J. Martin,Adam J. Martin,90,100
6616b4f8-6784-4dc9-b24a-dad780e00ae4,us-cities,2018-03-03T18:51:44,2018,philadelphia,crime-reports,"[{""id"":""open_licence"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""bulk"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""timely"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""online_free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""format"",""value"":[""CSV"",""GeoJSON"",""SHP""],""pass"":true,""commentValue"":""""},{""id"":""findable"",""value"":""4"",""pass"":false,""commentValue"":""""},{""id"":""findable_steps"",""value"":""Search the open data portal "",""pass"":false,""commentValue"":""""},{""id"":""licence_url"",""value"":""http://www.phila.gov/data/executive-order/"",""pass"":false,""commentValue"":""""},{""id"":""collector_gov"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""usability"",""value"":""3"",""pass"":false,""commentValue"":""""},{""id"":""collector_name"",""value"":""Philadelphia Police Department"",""pass"":false,""commentValue"":""""},{""id"":""collector_non_gov"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_otherwise"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""characteristics"",""value"":[""Date and time"",""Location (may be coordinates or addresses; addresses may be at the block level, such as “5XX Main Street”)"",""Incident type""],""pass"":false,""commentValue"":""""},{""id"":""location"",""value"":[{""urlValue"":""https://www.opendataphilly.org/dataset/crime-incidents"",""descValue"":""""}],""pass"":false,""commentValue"":""""}]",Yes,Yes,,,Yes,Yes,Skye Toor,Skye Toor,90,100
